review_id,app_id,review_text,label
138237913,2242220,"it was okay, difficulty scaling is high though. much too difficult to get passed the first zone, 500,000 is too high me thinks.

I averaged around 300,000 to 415,000, being my best attempt. I tried quite a bit. I know i could have played more and maxed out my stats to give a better edge, but in all fairness, the difficulty curve could be quenched a little!

still a good pass time game, would recommend : )",1
138239011,2383700,"i dont understand the game
why would i call a random dragon 'mommy' also",1
138238059,2311190,A really fun game and I'm excited for Garten Of BanBan 4 to come out!,1
138239148,1742020,Very pog,1
138239011,2383700,"i dont understand the game
why would i call a random dragon 'mommy' also",1
138238059,2311190,A really fun game and I'm excited for Garten Of BanBan 4 to come out!,1
138238254,2167340,"4/10 An app that demonstrates Unity physics engine in 3 scenes.

Note: press Tab to see controls. You can't really throw objects (only if you rotate while holding an object and release it while still rotating you will throw it a short distance like a mini-trebuchet).

Good:
- free
- scene 3 is actually fun for a while: you can jump down huge ramps. If you've been to an AquaPark that's a pretty similar feeling

So-so:
- no sfx at all
- music is a bit boring
- objects have simplistic looks and use a couple similar textures though the cubes have a nice white glow around the edges

Bad:
- well, essentially no gameplay. The game is just 3 scenes with cubes placed in them + some 3D models like tables and bookcases. You can pick them up, move to topple down stacks of cubes and right click to jump forward. All of this is simply the functionality of the engine, so I'm not sure what the author's role is apart from simply placing the 3D objects.

Btw why are all words capitalized in the description? Anyways, it's an app that can be fun for a couple minutes. But it's simply not enough to be a game. And without a button to throw objects it's not even much fun as a sanbdox. So it's rather a downvote.

[table][tr][th][i]I'm a Steam curator, you can [url=https://store.steampowered.com/curator/43946907-Friendly-Nerd/]follow me[/url][/i][/th][/tr][/table]",0
138238949,2322660,"Dead game filled with Sweats and their Over Powered pay to win junk, especially in the mutation modes.",0
138240017,2055910,I'm addicted to this kind of games in my phone before. Finished Level 6. It's actually challenging.,1
138240275,1940340,"i have a good chunk of time invested into the first game and still absolutely loved this ""sequel"". i think it nailed the gameplay shift while still having completely fresh aesthetics, i really can't wait for modding support and more DLCs to be added!",1
138240106,1940340,"My only complaint about this game is there's barely any depth. If there was a home base that you could upgrade, manage your characters, and recruit, like in the first game, the game would be a 10/10.

Good game, cool take, but they just took our all the stuff from the first game that made it addicting. 

",1
138239904,1940340,Brand new dungeons to clean!,1
138239865,1940340,"I loved DS1, but sorry, DS2 is just too much random bs. I don't feel like anything I do actually has any meaningful impact on my success chance. It's rather just 90% luck whether or not it goes well or not.",0
138239149,1940340,"Yeah, I liked it, but my potato computer can't run the game even on low settings without being slow and stuttering.",1
138239063,1940340,"I dont know why i bought this game. Everything here is made to make you miserable, lots of negative effects, and few positive ones. Missed 6 out of 6 hits with 50% hit chance, while enemies hit me 3 out of 5 with 75% miss rate. Felt absolutely no satisfaction after beating first mountain boss. This game is about managing how you will end it -- dead or near the brink of death. Wanna something nice happen to you in this game? Dream on. Your every action is a tradeoff between bad and worst.",0
138238949,2322660,"Dead game filled with Sweats and their Over Powered pay to win junk, especially in the mutation modes.",0
